,news_id,source_ticker,time,ticker,relevance_score,ticker_sentiment_score,ticker_sentiment_label
10502,,NFLX,2023-01-02 07:30:41,GOOG,0.136888,0.029502,Neutral
10501,,NFLX,2023-01-02 07:30:41,TRMNF,0.068698,-0.161993,Somewhat-Bearish
10500,,NFLX,2023-01-02 07:30:41,CCZ,0.068698,-0.056602,Neutral
10504,,NFLX,2023-01-02 07:30:41,AMCX,0.068698,0.071394,Neutral
13475,,MSFT,2023-01-02 07:50:00,WIT,0.244109,0.467563,Bullish
13476,,MSFT,2023-01-02 07:50:00,CVGI,0.123526,0.241921,Somewhat-Bullish
13477,,MSFT,2023-01-02 07:50:00,MSFT,0.359014,0.484171,Bullish
13478,,MSFT,2023-01-02 08:00:00,BRK-A,0.054114,0.124762,Neutral
13480,,MSFT,2023-01-02 08:00:00,AVGO,0.365294,0.062668,Neutral
13479,,MSFT,2023-01-02 08:00:00,AAPL,0.054114,0.070777,Neutral
2752,,AAPL,2023-01-02 08:00:00,MSFT,0.161349,0.327159,Somewhat-Bullish
2753,,AAPL,2023-01-02 08:00:00,AAPL,0.054114,0.070777,Neutral
2754,,AAPL,2023-01-02 08:00:00,BRK-A,0.054114,0.124762,Neutral
2755,,AAPL,2023-01-02 08:00:00,AVGO,0.365294,0.062668,Neutral
13481,,MSFT,2023-01-02 08:00:00,MSFT,0.161349,0.327159,Somewhat-Bullish
7381,,AMZN,2023-01-02 08:32:00,MSFT,0.181819,-0.060347,Neutral
7382,,AMZN,2023-01-02 08:32:00,GOOG,0.091509,-0.043563,Neutral
7385,,AMZN,2023-01-02 08:32:00,AMZN,0.181819,-0.060347,Neutral
13483,,MSFT,2023-01-02 08:32:00,TSLA,0.86489,0.141212,Neutral
13486,,MSFT,2023-01-02 08:32:00,MSFT,0.181819,-0.060347,Neutral
13485,,MSFT,2023-01-02 08:32:00,GOOG,0.091509,-0.043563,Neutral
13484,,MSFT,2023-01-02 08:32:00,AAPL,0.181819,-0.060347,Neutral
7383,,AMZN,2023-01-02 08:32:00,AAPL,0.181819,-0.060347,Neutral
13482,,MSFT,2023-01-02 08:32:00,AMZN,0.181819,-0.060347,Neutral
2756,,AAPL,2023-01-02 08:32:00,MSFT,0.181819,-0.060347,Neutral
2757,,AAPL,2023-01-02 08:32:00,AMZN,0.181819,-0.060347,Neutral
2758,,AAPL,2023-01-02 08:32:00,TSLA,0.86489,0.141212,Neutral
2759,,AAPL,2023-01-02 08:32:00,AAPL,0.181819,-0.060347,Neutral
2760,,AAPL,2023-01-02 08:32:00,GOOG,0.091509,-0.043563,Neutral
7384,,AMZN,2023-01-02 08:32:00,TSLA,0.86489,0.141212,Neutral
2762,,AAPL,2023-01-02 08:44:04,AAPL,0.420483,0.207994,Somewhat-Bullish
2761,,AAPL,2023-01-02 08:44:04,ADBE,0.473427,0.426163,Bullish
13487,,MSFT,2023-01-02 08:45:00,FIVN,0.05339,0.002001,Neutral
77,,META,2023-01-02 08:45:00,MSFT,0.05339,0.002001,Neutral
76,,META,2023-01-02 08:45:00,GOOG,0.106541,0.078011,Neutral
75,,META,2023-01-02 08:45:00,META,0.106541,0.002241,Neutral
74,,META,2023-01-02 08:45:00,CSCO,0.05339,0.164722,Somewhat-Bullish
72,,META,2023-01-02 08:45:00,BKR,0.106541,0.078683,Neutral
71,,META,2023-01-02 08:45:00,FIVN,0.05339,0.002001,Neutral
73,,META,2023-01-02 08:45:00,ZM,0.496915,0.159334,Somewhat-Bullish
13489,,MSFT,2023-01-02 08:45:00,ZM,0.496915,0.159334,Somewhat-Bullish
13490,,MSFT,2023-01-02 08:45:00,CSCO,0.05339,0.164722,Somewhat-Bullish
13491,,MSFT,2023-01-02 08:45:00,META,0.106541,0.002241,Neutral
13492,,MSFT,2023-01-02 08:45:00,GOOG,0.106541,0.078011,Neutral
13493,,MSFT,2023-01-02 08:45:00,MSFT,0.05339,0.002001,Neutral
13488,,MSFT,2023-01-02 08:45:00,BKR,0.106541,0.078683,Neutral
2763,,AAPL,2023-01-02 09:04:01,BRK-A,0.091162,0.169852,Somewhat-Bullish
2768,,AAPL,2023-01-02 09:04:01,BAC,0.181137,0.097198,Neutral
2769,,AAPL,2023-01-02 09:04:01,AAPL,0.225321,0.160159,Somewhat-Bullish
2770,,AAPL,2023-01-02 09:04:01,OXY,0.045655,0.172754,Somewhat-Bullish
2764,,AAPL,2023-01-02 09:04:01,AXP,0.181137,0.346331,Somewhat-Bullish
2767,,AAPL,2023-01-02 09:04:01,CVX,0.225321,0.187494,Somewhat-Bullish
2765,,AAPL,2023-01-02 09:04:01,WFC,0.045655,0.019067,Neutral
2766,,AAPL,2023-01-02 09:04:01,KO,0.13637,0.237801,Somewhat-Bullish
78,,META,2023-01-02 09:05:19,META,0.090816,0.263258,Somewhat-Bullish
79,,META,2023-01-02 09:05:19,GOOG,0.090816,0.263258,Somewhat-Bullish
82,,META,2023-01-02 09:22:30,NFLX,0.264897,-0.016009,Neutral
80,,META,2023-01-02 09:22:30,GOOG,0.089797,0.262633,Somewhat-Bullish
10506,,NFLX,2023-01-02 09:22:30,GOOG,0.089797,0.262633,Somewhat-Bullish
10507,,NFLX,2023-01-02 09:22:30,NFLX,0.264897,-0.016009,Neutral
81,,META,2023-01-02 09:22:30,META,0.089797,0.262633,Somewhat-Bullish
10505,,NFLX,2023-01-02 09:22:30,META,0.089797,0.262633,Somewhat-Bullish
83,,META,2023-01-02 09:22:39,META,0.417995,0.0,Neutral
23661,,INTC,2023-01-02 09:23:15,MBIC,0.02627,0.007421,Neutral
23662,,INTC,2023-01-02 09:23:15,INTC,0.02627,0.0,Neutral
23663,,INTC,2023-01-02 09:23:15,FRRVF,0.02627,0.112152,Neutral
23664,,INTC,2023-01-02 09:23:15,CSCO,0.02627,0.0,Neutral
23665,,INTC,2023-01-02 09:23:15,VMW,0.02627,0.0,Neutral
23667,,INTC,2023-01-02 09:23:15,NIPNF,0.02627,0.0,Neutral
23660,,INTC,2023-01-02 09:23:15,ZTCOF,0.02627,0.0,Neutral
23666,,INTC,2023-01-02 09:23:15,SSNLF,0.02627,0.0,Neutral
13494,,MSFT,2023-01-02 09:30:00,MSFT,0.366832,0.535158,Bullish
10509,,NFLX,2023-01-02 09:30:00,NFLX,0.054359,-0.092005,Neutral
10510,,NFLX,2023-01-02 09:30:00,GOOG,0.214937,0.274789,Somewhat-Bullish
13495,,MSFT,2023-01-02 09:30:00,NFLX,0.054359,-0.092005,Neutral
13496,,MSFT,2023-01-02 09:30:00,GOOG,0.214937,0.274789,Somewhat-Bullish
10508,,NFLX,2023-01-02 09:30:00,MSFT,0.366832,0.535158,Bullish
13503,,MSFT,2023-01-02 09:34:20,MSFT,0.024648,0.054658,Neutral
13502,,MSFT,2023-01-02 09:34:20,SNEJF,0.024648,0.054658,Neutral
13500,,MSFT,2023-01-02 09:34:20,CSCO,0.024648,0.054658,Neutral
13499,,MSFT,2023-01-02 09:34:20,INTC,0.024648,0.054658,Neutral
13498,,MSFT,2023-01-02 09:34:20,HPQ,0.024648,0.054658,Neutral
13497,,MSFT,2023-01-02 09:34:20,PCRFF,0.049271,0.190087,Somewhat-Bullish
13501,,MSFT,2023-01-02 09:34:20,SSNLF,0.024648,0.054658,Neutral
23672,,INTC,2023-01-02 09:34:20,SNEJF,0.024648,0.054658,Neutral
23673,,INTC,2023-01-02 09:34:20,SSNLF,0.024648,0.054658,Neutral
23670,,INTC,2023-01-02 09:34:20,HPQ,0.024648,0.054658,Neutral
23674,,INTC,2023-01-02 09:34:20,MSFT,0.024648,0.054658,Neutral
23668,,INTC,2023-01-02 09:34:20,CSCO,0.024648,0.054658,Neutral
23669,,INTC,2023-01-02 09:34:20,PCRFF,0.049271,0.190087,Somewhat-Bullish
23671,,INTC,2023-01-02 09:34:20,INTC,0.024648,0.054658,Neutral
10511,,NFLX,2023-01-02 09:59:00,NFLX,0.885652,-0.316673,Somewhat-Bearish
13511,,MSFT,2023-01-02 10:00:00,PCRFF,0.023102,0.371275,Bullish
13510,,MSFT,2023-01-02 10:00:00,DAL,0.023102,0.0,Neutral
13509,,MSFT,2023-01-02 10:00:00,NINOF,0.023102,0.097183,Neutral
13508,,MSFT,2023-01-02 10:00:00,MSFT,0.023102,0.075972,Neutral
13507,,MSFT,2023-01-02 10:00:00,SNEJF,0.023102,0.371275,Bullish
13506,,MSFT,2023-01-02 10:00:00,SSNLF,0.046184,0.300617,Somewhat-Bullish
13505,,MSFT,2023-01-02 10:00:00,GOOG,0.023102,0.097183,Neutral
13504,,MSFT,2023-01-02 10:00:00,OMRNF,0.023102,0.103549,Neutral
13512,,MSFT,2023-01-02 10:05:00,MSFT,0.104228,0.147615,Neutral
7386,,AMZN,2023-01-02 10:24:25,AMZN,0.798255,0.269578,Somewhat-Bullish
10512,,NFLX,2023-01-02 10:26:43,NFLX,0.175221,0.100955,Neutral
10513,,NFLX,2023-01-02 10:47:20,NFLX,0.870266,0.211094,Somewhat-Bullish
23675,,INTC,2023-01-02 11:07:29,INTC,0.660632,0.074982,Neutral
23676,,INTC,2023-01-02 11:07:29,AMD,0.475838,0.006357,Neutral
19201,,NVDA,2023-01-02 11:15:00,INTC,0.06623,0.171155,Somewhat-Bullish
2773,,AAPL,2023-01-02 11:15:00,INTC,0.06623,0.171155,Somewhat-Bullish
2774,,AAPL,2023-01-02 11:15:00,AAPL,0.132004,0.066008,Neutral
2775,,AAPL,2023-01-02 11:15:00,NVDA,0.06623,0.009022,Neutral
2776,,AAPL,2023-01-02 11:15:00,SSNLF,0.06623,0.171155,Somewhat-Bullish
23680,,INTC,2023-01-02 11:15:00,AAPL,0.132004,0.066008,Neutral
23681,,INTC,2023-01-02 11:15:00,NVDA,0.06623,0.009022,Neutral
23682,,INTC,2023-01-02 11:15:00,SSNLF,0.06623,0.171155,Somewhat-Bullish
19200,,NVDA,2023-01-02 11:15:00,BRK-A,0.06623,0.067094,Neutral
2771,,AAPL,2023-01-02 11:15:00,TSM,0.132004,0.079102,Neutral
23679,,INTC,2023-01-02 11:15:00,INTC,0.06623,0.171155,Somewhat-Bullish
23678,,INTC,2023-01-02 11:15:00,BRK-A,0.06623,0.067094,Neutral
23677,,INTC,2023-01-02 11:15:00,TSM,0.132004,0.079102,Neutral
19202,,NVDA,2023-01-02 11:15:00,AAPL,0.132004,0.066008,Neutral
19203,,NVDA,2023-01-02 11:15:00,NVDA,0.06623,0.009022,Neutral
19204,,NVDA,2023-01-02 11:15:00,SSNLF,0.06623,0.171155,Somewhat-Bullish
19205,,NVDA,2023-01-02 11:15:00,TSM,0.132004,0.079102,Neutral
2772,,AAPL,2023-01-02 11:15:00,BRK-A,0.06623,0.067094,Neutral
2777,,AAPL,2023-01-02 11:20:00,META,0.049526,0.047907,Neutral
2782,,AAPL,2023-01-02 11:20:00,TSLA,0.049526,0.047907,Neutral
13518,,MSFT,2023-01-02 11:20:00,MSFT,0.049526,0.047907,Neutral
13514,,MSFT,2023-01-02 11:20:00,AMZN,0.049526,0.047907,Neutral
13515,,MSFT,2023-01-02 11:20:00,TSLA,0.049526,0.047907,Neutral
13516,,MSFT,2023-01-02 11:20:00,AAPL,0.736438,0.082306,Neutral
13517,,MSFT,2023-01-02 11:20:00,META,0.049526,0.047907,Neutral
2778,,AAPL,2023-01-02 11:20:00,AAPL,0.736438,0.082306,Neutral
13513,,MSFT,2023-01-02 11:20:00,FOREX:USD,0.049526,0.217931,Somewhat-Bullish
2781,,AAPL,2023-01-02 11:20:00,FOREX:USD,0.049526,0.217931,Somewhat-Bullish
7392,,AMZN,2023-01-02 11:20:00,MSFT,0.049526,0.047907,Neutral
7388,,AMZN,2023-01-02 11:20:00,FOREX:USD,0.049526,0.217931,Somewhat-Bullish
88,,META,2023-01-02 11:20:00,FOREX:USD,0.049526,0.217931,Somewhat-Bullish
89,,META,2023-01-02 11:20:00,TSLA,0.049526,0.047907,Neutral
85,,META,2023-01-02 11:20:00,META,0.049526,0.047907,Neutral
84,,META,2023-01-02 11:20:00,MSFT,0.049526,0.047907,Neutral
7391,,AMZN,2023-01-02 11:20:00,AAPL,0.736438,0.082306,Neutral
7390,,AMZN,2023-01-02 11:20:00,TSLA,0.049526,0.047907,Neutral
7389,,AMZN,2023-01-02 11:20:00,AMZN,0.049526,0.047907,Neutral
87,,META,2023-01-02 11:20:00,AMZN,0.049526,0.047907,Neutral
86,,META,2023-01-02 11:20:00,AAPL,0.736438,0.082306,Neutral
7387,,AMZN,2023-01-02 11:20:00,META,0.049526,0.047907,Neutral
2780,,AAPL,2023-01-02 11:20:00,AMZN,0.049526,0.047907,Neutral
2779,,AAPL,2023-01-02 11:20:00,MSFT,0.049526,0.047907,Neutral
2784,,AAPL,2023-01-02 11:30:00,INTC,0.707988,0.17696,Somewhat-Bullish
2783,,AAPL,2023-01-02 11:30:00,TSM,0.098659,0.070824,Neutral
19206,,NVDA,2023-01-02 11:30:00,NVDA,0.147516,0.044111,Neutral
7396,,AMZN,2023-01-02 11:30:00,BABA,0.148426,0.163532,Somewhat-Bullish
19207,,NVDA,2023-01-02 11:30:00,TSM,0.098659,0.070824,Neutral
19208,,NVDA,2023-01-02 11:30:00,AAPL,0.290033,-0.043107,Neutral
7395,,AMZN,2023-01-02 11:30:00,PDD,0.425428,0.258134,Somewhat-Bullish
23685,,INTC,2023-01-02 11:30:00,AAPL,0.290033,-0.043107,Neutral
23683,,INTC,2023-01-02 11:30:00,TSM,0.098659,0.070824,Neutral
23684,,INTC,2023-01-02 11:30:00,INTC,0.707988,0.17696,Somewhat-Bullish
7394,,AMZN,2023-01-02 11:30:00,ETSY,0.148426,0.151359,Somewhat-Bullish
19209,,NVDA,2023-01-02 11:30:00,INTC,0.707988,0.17696,Somewhat-Bullish
7393,,AMZN,2023-01-02 11:30:00,AMZN,0.382193,0.127922,Neutral
2785,,AAPL,2023-01-02 11:30:00,AAPL,0.290033,-0.043107,Neutral
2786,,AAPL,2023-01-02 11:30:00,NVDA,0.147516,0.044111,Neutral
23686,,INTC,2023-01-02 11:30:00,NVDA,0.147516,0.044111,Neutral
13521,,MSFT,2023-01-02 11:38:11,GOOG,0.131499,0.13117,Neutral
13520,,MSFT,2023-01-02 11:38:11,TSLA,0.052801,0.10063,Neutral
13522,,MSFT,2023-01-02 11:38:11,MSFT,0.105372,0.101436,Neutral
13519,,MSFT,2023-01-02 11:38:11,VLTA,0.026415,0.0915,Neutral
10514,,NFLX,2023-01-02 12:10:12,NFLX,0.405215,0.4569,Bullish
10515,,NFLX,2023-01-02 12:10:40,NFLX,0.399204,-0.287222,Somewhat-Bearish
7400,,AMZN,2023-01-02 12:27:31,ABNB,0.127456,0.083603,Neutral
7401,,AMZN,2023-01-02 12:27:31,UPWK,0.063933,0.229459,Somewhat-Bullish
7402,,AMZN,2023-01-02 12:27:31,DASH,0.063933,0.0,Neutral
7404,,AMZN,2023-01-02 12:27:31,AMZN,0.063933,0.071288,Neutral
7397,,AMZN,2023-01-02 12:27:31,FVRR,0.063933,0.229459,Somewhat-Bullish
7403,,AMZN,2023-01-02 12:27:31,UBER,0.063933,0.060214,Neutral
7405,,AMZN,2023-01-02 12:27:31,HUBS,0.063933,0.071288,Neutral
7399,,AMZN,2023-01-02 12:27:31,ETSY,0.063933,0.101291,Neutral
7398,,AMZN,2023-01-02 12:27:31,EBAY,0.063933,0.071288,Neutral
10520,,NFLX,2023-01-02 13:10:00,NFLX,0.097193,0.204458,Somewhat-Bullish
10519,,NFLX,2023-01-02 13:10:00,GOOG,0.129342,0.170254,Somewhat-Bullish
10518,,NFLX,2023-01-02 13:10:00,FOREX:VND,0.097193,0.204458,Somewhat-Bullish
10517,,NFLX,2023-01-02 13:10:00,NFLX,0.096027,0.203829,Somewhat-Bullish
10516,,NFLX,2023-01-02 13:10:00,GOOG,0.127795,0.169284,Somewhat-Bullish
10521,,NFLX,2023-01-02 13:10:00,FOREX:VND,0.096027,0.203829,Somewhat-Bullish
23687,,INTC,2023-01-02 13:15:00,NVDA,0.061473,0.063069,Neutral
23688,,INTC,2023-01-02 13:15:00,SSNLF,0.061473,0.014019,Neutral
23689,,INTC,2023-01-02 13:15:00,INTC,0.061473,0.099012,Neutral
19210,,NVDA,2023-01-02 13:15:00,ASML,0.683932,0.179754,Somewhat-Bullish
19211,,NVDA,2023-01-02 13:15:00,INTC,0.061473,0.099012,Neutral
19214,,NVDA,2023-01-02 13:15:00,SSNLF,0.061473,0.014019,Neutral
23690,,INTC,2023-01-02 13:15:00,QCOM,0.061473,0.063069,Neutral
23691,,INTC,2023-01-02 13:15:00,ASML,0.683932,0.179754,Somewhat-Bullish
19213,,NVDA,2023-01-02 13:15:00,NVDA,0.061473,0.063069,Neutral
19212,,NVDA,2023-01-02 13:15:00,QCOM,0.061473,0.063069,Neutral
90,,META,2023-01-02 13:16:00,CORZ,0.479683,0.01271,Neutral
91,,META,2023-01-02 13:16:00,META,0.056943,0.0,Neutral
92,,META,2023-01-02 13:46:00,META,0.06179,0.0,Neutral
93,,META,2023-01-02 13:46:00,BRDS,0.123209,0.164177,Somewhat-Bullish
94,,META,2023-01-02 13:46:47,META,0.059935,0.0,Neutral
95,,META,2023-01-02 13:46:47,RENT,0.501398,0.154229,Somewhat-Bullish
7406,,AMZN,2023-01-02 14:30:00,AMZN,0.17618,0.306928,Somewhat-Bullish
7407,,AMZN,2023-01-02 14:30:00,DSSMY,0.044386,0.224034,Somewhat-Bullish
10523,,NFLX,2023-01-02 14:30:00,DSSMY,0.044386,0.224034,Somewhat-Bullish
10522,,NFLX,2023-01-02 14:30:00,AMZN,0.17618,0.306928,Somewhat-Bullish
7410,,AMZN,2023-01-02 14:30:00,NFLX,0.626823,0.291223,Somewhat-Bullish
7409,,AMZN,2023-01-02 14:30:00,GOOG,0.088635,0.276609,Somewhat-Bullish
10524,,NFLX,2023-01-02 14:30:00,AAPL,0.088635,0.276609,Somewhat-Bullish
2788,,AAPL,2023-01-02 14:30:00,NFLX,0.626823,0.291223,Somewhat-Bullish
10526,,NFLX,2023-01-02 14:30:00,NFLX,0.626823,0.291223,Somewhat-Bullish
10525,,NFLX,2023-01-02 14:30:00,GOOG,0.088635,0.276609,Somewhat-Bullish
2790,,AAPL,2023-01-02 14:30:00,AMZN,0.17618,0.306928,Somewhat-Bullish
2791,,AAPL,2023-01-02 14:30:00,DSSMY,0.044386,0.224034,Somewhat-Bullish
2787,,AAPL,2023-01-02 14:30:00,GOOG,0.088635,0.276609,Somewhat-Bullish
2789,,AAPL,2023-01-02 14:30:00,AAPL,0.088635,0.276609,Somewhat-Bullish
7408,,AMZN,2023-01-02 14:30:00,AAPL,0.088635,0.276609,Somewhat-Bullish
2793,,AAPL,2023-01-02 14:54:20,CVX,0.112269,0.007774,Neutral
2792,,AAPL,2023-01-02 14:54:20,AAPL,0.112269,0.007774,Neutral
2794,,AAPL,2023-01-02 15:38:00,OXY,0.146618,0.293473,Somewhat-Bullish
2795,,AAPL,2023-01-02 15:38:00,BRK-A,0.098054,0.239193,Somewhat-Bullish
2796,,AAPL,2023-01-02 15:38:00,CVX,0.146618,0.293473,Somewhat-Bullish
2797,,AAPL,2023-01-02 15:38:00,TSLA,0.420705,-0.053353,Neutral
2798,,AAPL,2023-01-02 15:38:00,AAPL,0.288327,-0.133167,Neutral
13523,,MSFT,2023-01-02 15:38:00,BRK-A,0.098054,0.239193,Somewhat-Bullish
13528,,MSFT,2023-01-02 15:38:00,CVX,0.146618,0.293473,Somewhat-Bullish
13526,,MSFT,2023-01-02 15:38:00,OXY,0.146618,0.293473,Somewhat-Bullish
13525,,MSFT,2023-01-02 15:38:00,AAPL,0.288327,-0.133167,Neutral
13524,,MSFT,2023-01-02 15:38:00,TSLA,0.420705,-0.053353,Neutral
2799,,AAPL,2023-01-02 15:38:00,MSFT,0.04912,0.127264,Neutral
13527,,MSFT,2023-01-02 15:38:00,MSFT,0.04912,0.127264,Neutral
96,,META,2023-01-02 15:50:00,META,0.059785,0.0,Neutral
97,,META,2023-01-02 15:50:00,FXLV,0.178021,0.144779,Neutral
13531,,MSFT,2023-01-02 17:00:00,MSFT,0.038223,0.080666,Neutral
13530,,MSFT,2023-01-02 17:00:00,MSTR,0.076358,0.116363,Neutral
13529,,MSFT,2023-01-02 17:00:00,CRYPTO:BTC,0.874859,0.236131,Somewhat-Bullish
104,,META,2023-01-02 17:30:00,CRYPTO:BTC,0.042496,-0.097418,Neutral
10528,,NFLX,2023-01-02 17:30:00,NFLX,0.042496,-0.015848,Neutral
103,,META,2023-01-02 17:30:00,INFY,0.042496,0.011748,Neutral
102,,META,2023-01-02 17:30:00,NYT,0.042496,0.116353,Neutral
101,,META,2023-01-02 17:30:00,META,0.168785,0.056301,Neutral
100,,META,2023-01-02 17:30:00,MSFT,0.168785,0.0,Neutral
99,,META,2023-01-02 17:30:00,NFLX,0.042496,-0.015848,Neutral
98,,META,2023-01-02 17:30:00,GOOG,0.368469,0.0,Neutral
13532,,MSFT,2023-01-02 17:30:00,WIT,0.042496,0.011748,Neutral
13533,,MSFT,2023-01-02 17:30:00,MSFT,0.168785,0.0,Neutral
13534,,MSFT,2023-01-02 17:30:00,NYT,0.042496,0.116353,Neutral
10527,,NFLX,2023-01-02 17:30:00,MSFT,0.168785,0.0,Neutral
13535,,MSFT,2023-01-02 17:30:00,GOOG,0.368469,0.0,Neutral
13537,,MSFT,2023-01-02 17:30:00,CRYPTO:BTC,0.042496,-0.097418,Neutral
13538,,MSFT,2023-01-02 17:30:00,INFY,0.042496,0.011748,Neutral
105,,META,2023-01-02 17:30:00,WIT,0.042496,0.011748,Neutral
10534,,NFLX,2023-01-02 17:30:00,META,0.168785,0.056301,Neutral
10533,,NFLX,2023-01-02 17:30:00,INFY,0.042496,0.011748,Neutral
10532,,NFLX,2023-01-02 17:30:00,NYT,0.042496,0.116353,Neutral
10531,,NFLX,2023-01-02 17:30:00,WIT,0.042496,0.011748,Neutral
10530,,NFLX,2023-01-02 17:30:00,CRYPTO:BTC,0.042496,-0.097418,Neutral
10529,,NFLX,2023-01-02 17:30:00,GOOG,0.368469,0.0,Neutral
13536,,MSFT,2023-01-02 17:30:00,NFLX,0.042496,-0.015848,Neutral
13539,,MSFT,2023-01-02 17:30:00,META,0.168785,0.056301,Neutral
19217,,NVDA,2023-01-03 21:18:14,BIDU,0.110973,0.067518,Neutral
19218,,NVDA,2023-01-03 21:18:14,HEGIF,0.110973,-0.248166,Somewhat-Bearish
19223,,NVDA,2023-01-03 21:18:14,NIO,0.110973,0.067518,Neutral
19221,,NVDA,2023-01-03 21:18:14,NVDA,0.219809,0.184399,Somewhat-Bullish
19220,,NVDA,2023-01-03 21:18:14,XPEV,0.110973,0.067518,Neutral
19219,,NVDA,2023-01-03 21:18:14,BABA,0.219809,-0.207608,Somewhat-Bearish
19216,,NVDA,2023-01-03 21:18:14,LI,0.110973,0.067518,Neutral
19215,,NVDA,2023-01-03 21:18:14,GXYEF,0.110973,-0.248166,Somewhat-Bearish
19222,,NVDA,2023-01-03 21:18:14,TTNDF,0.110973,-0.248166,Somewhat-Bearish
23699,,INTC,2023-01-03 21:56:00,DAL,0.104683,0.053701,Neutral
19232,,NVDA,2023-01-03 21:56:00,DE,0.156461,0.09764,Neutral
19231,,NVDA,2023-01-03 21:56:00,DAL,0.104683,0.053701,Neutral
19230,,NVDA,2023-01-03 21:56:00,AMD,0.104683,0.053701,Neutral
19229,,NVDA,2023-01-03 21:56:00,INTC,0.156461,0.063411,Neutral
19228,,NVDA,2023-01-03 21:56:00,AAPL,0.156461,-0.015832,Neutral
19227,,NVDA,2023-01-03 21:56:00,NVDA,0.104683,0.021806,Neutral
23698,,INTC,2023-01-03 21:56:00,AMD,0.104683,0.053701,Neutral
19225,,NVDA,2023-01-03 21:56:00,SNEJF,0.104683,0.053701,Neutral
19224,,NVDA,2023-01-03 21:56:00,MSFT,0.156461,-0.015832,Neutral
23692,,INTC,2023-01-03 21:56:00,DE,0.156461,0.09764,Neutral
23693,,INTC,2023-01-03 21:56:00,MSFT,0.156461,-0.015832,Neutral
23694,,INTC,2023-01-03 21:56:00,SNEJF,0.104683,0.053701,Neutral
23695,,INTC,2023-01-03 21:56:00,SSNLF,0.104683,0.081757,Neutral
19226,,NVDA,2023-01-03 21:56:00,SSNLF,0.104683,0.081757,Neutral
23696,,INTC,2023-01-03 21:56:00,AAPL,0.156461,-0.015832,Neutral
23697,,INTC,2023-01-03 21:56:00,NVDA,0.104683,0.021806,Neutral
23700,,INTC,2023-01-03 21:56:00,INTC,0.156461,0.063411,Neutral
19239,,NVDA,2023-01-04 00:39:13,GE,0.167904,0.0,Neutral
19238,,NVDA,2023-01-04 00:39:13,GEHCV,0.084423,0.0,Neutral
19237,,NVDA,2023-01-04 00:39:13,VMEO,0.084423,-0.13678,Neutral
19236,,NVDA,2023-01-04 00:39:13,COIN,0.084423,-0.186028,Somewhat-Bearish
19235,,NVDA,2023-01-04 00:39:13,SBUX,0.084423,0.109672,Neutral
19233,,NVDA,2023-01-04 00:39:13,C,0.084423,0.109672,Neutral
19234,,NVDA,2023-01-04 00:39:13,NVDA,0.084423,0.109672,Neutral
19242,,NVDA,2023-01-04 01:09:58,NVDA,0.170878,0.220789,Somewhat-Bullish
19241,,NVDA,2023-01-04 01:09:58,RIDE,0.170878,0.0,Neutral
19240,,NVDA,2023-01-04 01:09:58,TSLA,0.170878,0.162862,Somewhat-Bullish
19243,,NVDA,2023-01-04 02:56:00,NVDA,0.148731,0.0,Neutral
19245,,NVDA,2023-01-04 04:27:00,NVDA,0.673559,0.391484,Bullish
19244,,NVDA,2023-01-04 04:27:00,HYMLF,0.111488,0.042283,Neutral
23702,,INTC,2023-01-04 05:00:00,INTC,0.452384,0.172779,Somewhat-Bullish
23704,,INTC,2023-01-04 05:00:00,AMD,0.158868,0.001354,Neutral
23703,,INTC,2023-01-04 05:00:00,SSNLF,0.053271,0.125677,Neutral
23701,,INTC,2023-01-04 05:00:00,TSM,0.053271,-0.027956,Neutral
23706,,INTC,2023-01-04 05:21:00,V,0.279973,-0.004421,Neutral
23707,,INTC,2023-01-04 05:21:00,WBA,0.114001,0.177002,Somewhat-Bullish
23710,,INTC,2023-01-04 05:21:00,SPGI,0.028592,0.053023,Neutral
23708,,INTC,2023-01-04 05:21:00,INTC,0.225687,0.106537,Neutral
23709,,INTC,2023-01-04 05:21:00,JNJ,0.114001,0.023862,Neutral
23705,,INTC,2023-01-04 05:21:00,AMD,0.085629,0.110081,Neutral
23711,,INTC,2023-01-04 05:21:00,HCSG,0.057147,-0.012051,Neutral
17568,,IBM,2023-01-04 05:30:00,IBM,0.052801,-0.01202,Neutral
17567,,IBM,2023-01-04 05:30:00,WFC,0.105372,0.149272,Neutral
23712,,INTC,2023-01-04 06:00:00,INTC,0.978984,0.552776,Bullish
19249,,NVDA,2023-01-04 06:52:00,TXN,0.344074,0.399777,Bullish
19248,,NVDA,2023-01-04 06:52:00,HD,0.059194,-0.140001,Neutral
19247,,NVDA,2023-01-04 06:52:00,AVGO,0.059194,0.187869,Somewhat-Bullish
19246,,NVDA,2023-01-04 06:52:00,NVDA,0.059194,0.187869,Somewhat-Bullish
19252,,NVDA,2023-01-04 06:54:00,NVDA,0.606558,-0.071568,Neutral
19251,,NVDA,2023-01-04 06:54:00,STM,0.104455,0.078975,Neutral
19250,,NVDA,2023-01-04 06:54:00,AEIS,0.104455,0.078975,Neutral
19255,,NVDA,2023-01-04 07:31:00,GOOG,0.250386,-0.017447,Neutral
19256,,NVDA,2023-01-04 07:31:00,BRK-A,0.042421,-0.08383,Neutral
19261,,NVDA,2023-01-04 07:31:00,AMZN,0.290361,0.002196,Neutral
19260,,NVDA,2023-01-04 07:31:00,FOREX:USD,0.084722,0.088659,Neutral
